Skill Name,Description,Path,Tier,Augment,Special,Limitations,Phys Rep,Prerequisite,Uses Base Per Day,Uses Per Extra Tier,Uses Scale Start Tier,Periodicity,Per Milestone 1,Per Milestone 2
Invoke Element [Lightning],"Through their studies, a Scholar may change the damage type of the weapons of their allies.
Upon taking this Skill, choose a damage type.  A Scholar may perform a Lecture that changes the damage type of one weapon, up to the maximum of the number of allowable participants in a Lecture for the Scholar’s Tier to that damage type for the rest of the event-day or until the wielder’s death.
A Scholar may take this Skill multiple times, choosing a different damage type each time.",Scholar,2,,,"Requirement: Finding, Lecture (30 seconds)",The damage type must be marked with a yellow ribbon tied to the weapon,,1,,,Lecture Per day,,
Refresher Course,"Through a Lecture, a Scholar may restore one use of a chosen Skill possessed by all of the participants of that Lecture.  The Skill chosen must be at or below the Scholar’s Scholar Tier.",Scholar,2,,,"Requirement: Finding, Lecture (30 seconds)",,, ,,,,,
Sharp Mind - Tier 3,"Through intense study, the Scholar is able to improve some talent in regards to their Main Path.  They are now able to permanently use that skill once more per day.
This Skill can be taken once per Scholar Tier.  It cannot be applied to the same Main Path Skill more than once, and cannot be applied to a Main Path Skill above the Scholar’s Scholar Tier.
Cross-trained Skills are counted as the Tier at which they can be cross-trained.",Scholar,3,,,,,,1,,,Skill,,
Prolific Writer,"Once per Season, a Scholar may write a new Treatise that grants one extra skill point.",Scholar,3,,,Requirement: Treatise,,,1,,,Per Season,,
Operations Rsearch,"By writing a Treatise and paying the equivalent of 3 Gold or a Tier 3 Gem to the Merchant’s Guild at the beginning of a Season, a Scholar may allow a single Merchant to take an additional Perk (whose requirements the shop meets) that season.",Scholar,3,,,"Requirement: Treatise, equivalent of 3 Gold or a Tier 3 Gem",,,1,,,Beginning of Season,,
Efficient Artifice,"Through their Lecture, a Scholar is able to explain ways to improve the efficiency of an Artificer’s practice.
Following the Lecture, reduce the gem cost of activating an Artificer Object by 1 tier (this gem can be no larger than your Scholar Tier) for a single activation.",Scholar,3,,,"Requirement: Lecture (30 seconds), Finding",,,1,,,Lecture Per Day,,
Music Theory,"Through their Lecture, a Scholar is able to assist a Bard in the performance of their songs.
For the duration of the Lecture event-day, the length of music required to be played in order to perform a Bard Skill is reduced by half, rounded up.",Scholar,3,,,"Requirement: Lecture (30 seconds), Finding",,,1,,,Lecture Per Day,,
Sharp Mind - Tier 4,"Through intense study, the Scholar is able to improve some talent in regards to their Main Path.  They are now able to permanently use that skill once more per day.
This Skill can be taken once per Scholar Tier.  It cannot be applied to the same Main Path Skill more than once, and cannot be applied to a Main Path Skill above the Scholar’s Scholar Tier.
Cross-trained Skills are counted as the Tier at which they can be cross-trained.",Scholar,4,,,,,,1,,,Skill,,
Thesis Offense,"By performing a Lecture, the Scholar can grant participants the ability to deal an additional +1 damage for the rest of the event-day or until death.  
Multiple instances of [Thesis Offense] cannot be stacked, and cannot be stacked with other sources of additional damage, such as [Enchant Weapon] or [Holy Relic].",Scholar,4,,,"Requirement: Lecture (30 seconds), Finding",Brown ribbon tied around weapon,,1,,,Lecture Per day,,
Self-Study,"The Scholar is sometimes able to gain insights from their own Lectures.
When performing a Lecture, the Scholar may be counted as a participant of their own Lecture.",Scholar,4,,,,,,1,,,Lecture Per Day,,
Disputation,"By engaging in intellectual debate, the Scholar is able to apply the effects of another Scholar’s Lecture, as if they had given it themself.
Once per Season, a Scholar may interrupt another Scholar giving a Lecture, inform them of their intent to debate by stating the word “Disputation,” and choose a number of Lecture participants.  The Scholars must roleplay a 2 minute scene debating or discussing the topic of the original Scholar’s Lecture.  When the debate is complete, participants chosen by both Scholars receive the effect of the original Scholar’s Lecture.",Scholar,4,,,,,,1,,,Per Season,,
Sharp Mind - Tier 5,"Through intense study, the Scholar is able to improve some talent in regards to their Main Path.  They are now able to permanently use that skill once more per day.
This Skill can be taken once per Scholar Tier.  It cannot be applied to the same Main Path Skill more than once, and cannot be applied to a Main Path Skill above the Scholar’s Scholar Tier.
Cross-trained Skills are counted as the Tier at which they can be cross-trained.",Scholar,5,,,1,,, ,,,Skill,,
Hit the Books,"There comes a time in a Scholar’s life where they must visit the Library of Osterra to make progress on their studies.
If a Scholar has missed an event, they may write a Treatise and pay the equivalent of 3 Gold or a Tier 3 Gem.  They may only gain a maximum of 1 Skill Point per event this way, regardless of event type.
The Skill Point is gained upon successful Peer Review.",Scholar,5,,,"Requirements: Treatise, equivalent of Tier 3 Gem or a 3 Gold",,,1,,,Per missed event,,
Proficient Teacher,"The Scholar has become so practiced and efficient at lecturing, that they have found the means to best reach their participants.
The Scholar is able to include a participant in a Lecture that is already under the effect of a different Lecture.  The abilities apply simultaneously.",Scholar,5,,,,,, ,,,,,
Inspired Blow,"Through some means, whether it be an herbal concoction, inspiring words, or otherwise, the Scholar can enable others to push past their limits in a combat situation.
The participants of the Lecture are granted the ability to use [Mighty Blow] once during the effect duration.  Once this use is expended, they receive a minor wound to each limb, regardless of Armor Points.
Effect Duration: Event-day",Scholar,5,,,"Requirements: Finding, Lecture (30 seconds)",,, ,,,,,
Basic Weapon Proficiency,"Players learn the basic combat safety rules, and the use of hand weapons, and throwables.",Warrior,0,,,,,, ,,,,,
Armor Proficiency,Players learn about the armor that they wear and about its effective and safe use in play. A Warriors starting maximum Armor Point Total is 3.,Warrior,0,,,,,, ,,,,,
Coup de Grâce,The Player learns how to finish a fallen enemy. A mortally wounded player can be engaged with to collaborate in a short scene that results in the full defeat of a target player.,Warrior,0,,,,,, ,,,,,
Shield Control,Players learn the art of Shield Control and may use shields in combat.,Warrior,0,,,,,, ,,,,,
Advanced Weapon Training,"Study and become proficient in the use of Great weapons (Weapons over 5 and a half feet in length, or heavier than average LARP weapons), polearms, and dual wielding.",Warrior,1,,,,,, ,,,,,
Archery,Players are taught the safety rules of archery at LARP Adventures and earn the use of bow and arrow in play.,Warrior,1,,,,,, ,,,,,
"Armor Repair, Non-metal",Repairs a single hit location of non-metal armors at one armor point for every 10 seconds.,Warrior,1,,,,Repair Kit and rp of repair (15 Seconds),, ,,,,,
Shield Repair,Repairs normal shield for use.,Warrior,1,,,,Repair Kit and rp of repair (15 Seconds),"Armor Repair, Non-metal", ,,,,,
Warrior's Will,"A warrior, or group of warriors working in collaboration can interact with a magical construct, affect, or item to temporarily deactivate it and interact with the object, area, or item freely. The amount of warriors needed is equal to the tier of the casted effect.",Warrior,1,,,Each warrior participating must have Warrior’s Will. Each warrior counts as one Tier towards the deactivation of the magical construct or effect.When working in unison the magical construct will only be deactivated for 10 seconds per tier of the highest tier Warrior that participated. Some magical constructs put into play by GMs may be unaffected or impossible to bypass.,15 seconds RP for each tier of the magical construct/effect. Warriors must be unarmed to attempt to out-will the enchantment or effect,,,,,,,
Create Minor Repair Kit,The warrior may now create a number of minor repair kits equal to half their tier rounded up per event. A minor repair kit can be used to instantly repair one hit location of AP 2 or lower armor or shields.,Warrior,1,,,Repair Kits expire after 3 months of being in play,A small box with LARP safe repair implements inside. Warrior should also have access to a reference sheet with creation date and number of uses.,"Armor Repair, Non-metal",,,,,,
Armor Training,"The Player has gained experience and is learning how to best wear and fight in their armor. They can now add 1 to maximum AP. Typically done by layering armor, or upgrading material.",Warrior,2,,,,,Armor Proficiency, ,,,,,
Metal Armor Repair,Repairs a single hit location of metal armors at one armor point every 10 seconds.,Warrior,2,,,,Repair Kit and rp of repair (30 Seconds),"Armor Repair, Non-metal", ,,,,,
Weapon Repair,"Repairs normal weapon for use, for each point of damage the weapon deals, 15 seconds are needed for repair.",Warrior,2,,,,Repair Kit and rp of repair (30 Seconds),, ,,,,,
Intimidating Presence,"The Warrior, now self-assured and well trained, can strike fear into the heart of a single NPC of an equal or lower tier once per event. The fear effect causes its target to turn and run the opposite direction for 5 seconds, or to wither and not be able to engage in combat.",Warrior,2,,,NPC must be sentient to able to be threatened,"Direct eye contact from within striking distance, and an assertive dialogue that specifically mentions “Fear”",,,,,,,
Hardiness 1,Character has built up endurance to pain and abuse and is hard to stop. The player gets one additional hit per hit location.,Warrior,3,,,"Only effective for warriors wearing up to two Armor Points of physical armor per hit location, to a maximum of 3 Armor Points. Once a hit is sustained to a legal hit location, a minor heal can recover one hit point to that location. A Major Heal recovers two hit points. Upon death, no further healing or Roleplay is needed to recover Hardiness points. Effects that damage Hit Points or change them in anyway also alter Hardiness.",Brown Belt Favor with a single stroke,, ,,,,,
Sappers Toolkit,"The player, already skilled in making repairs to armor and weapons, can now repair mundane structures and siege equipment. Every 15 seconds of Roleplay is one point restored to the structure.",Warrior,3,,,,"A hammer, shovel, or other “field repair” instrument.",, ,,,,,
Iron Will,"The Player possesses unyielding bravery, and becomes immune to fear, and resistant to other mind altering effects. If a creature or player causes fear, or attempts to alter the mind of the warrior, the player with Iron Will can ignore the effect. Iron Will is not effective against the forces of corruption.",Warrior,3,,,Only effective against effects of an equal or lower tier to the Warrior ,,, ,,,,,
Create Major Repair Kit,The warrior may now create a number of major repair kits equal to half their tier rounded up per event.  A major repair kit can be used to instantly repair one hit location of AP 3 or lower armor or weapons and shields.,Warrior,3,,,Repair Kits expire after 3 months of being in play,A small box with LARP safe repair implements inside. Marked with date of creation,Create Minor Repair Kit,,,,,,
Jury Rig,"May repair any item with only the things at hand. May be used on armor, weapons, and any non magical items or mechanisms.",Warrior,3,,,,"Usage of an available item as a stand in for a logical repair prop as needed in a situation. This could be: spare rope to fix a ship, the back of a sturdy weapon to repair armor, a coin to assist in repairing a broken chest, etc. ",Metal Armor Repair AND Shield Repair, ,,,,,
,,,,,,,,,,,,,,
Renown,"The player has gained notoriety for good or ill, a player with Renown should announce to the realm what it is they wish to be renowned for, so that their name is known far and wide. In negotiations a player with renown should be given special considerations, if a Renowned player is included in a land search, you may deduct 25% from the normal cost. (non-cumulative)",Warrior,4,,,,,, ,,,,,
Mighty Blow,"The character has developed the ability to gather and focus their strength into a powerful attack, a player with Mighty Blow does double damage with a single attack, a player using this ability with a two-handed strike, also gains the ability to destroy shields with this attack.",Warrior,4,,,"May only be used once per combat at Tier 4, and one additional time per combat for every two tiers after 4th, up to a maximum of half the Players Tier per adventure day (rounded up).",Role play and must include a declaration by the player that the strike is a Mighty Blow.,,1,0.5,4,Per Combat,,
Last Strike,Immense toughness allows the warrior a final blow after they have been mortally wounded in combat. A player with Last Strike may swing their weapon one final time at an opponent attempting to perform a finishing “Coup de Grâce” move before succumbing to their injuries and falling in battle.,Warrior,4,,,May only be used once per combat. Can only be used when a “Coup De Gras” is attempted.,Role play and must include a declaration by the player that the strike is their Last Strike.,,1,,,Per combat,,
Imposing Warrior,"The warrior’s ability is now well known, and can inflict fear on a single Player Character of a lower tier once per event. The fear effect causes a player to turn and run the opposite direction for 5 seconds or to wither and not be able to engage in combat.",Warrior,4,,,This skill may not be used on the same player twice in a row.,Direct eye contact from within striking distance and an assertive dialogue that specifically mentions “Fear”,Intimidating Presence,,,,,,
Hardiness 2,Character has continued to build up endurance to pain and abuse and is even harder to stop. The Player gets two additional hits per hit location.,Warrior,5,,,"Only effective for warriors wearing up to two Armor Points of physical armor per hit location, to a maximum of 4 Armor Points. Once a hit is sustained to a legal hit location, a minor heal can recover one hit point to that location. A Major Heal recovers two hit points. Upon death, no further healing or Roleplay is needed to recover Hardiness points. Affects that damage Hit Points or change them in anyway also alter Hardiness.",Brown Belt Favor with two strokes,Hardiness 1, ,,,,,
Advanced Armor Training,"Through extensive time in Combat, the warrior now gains an understanding in how to maximize the effectiveness of their armor, including the ability to layer armor extensively. This skill raises a character's maximum AP by 1.  A Warrior now can combine armor layers to reach a maximum AP of 5.",Warrior,5,,,,"A field encompassing shout, battle cry, horn blast, or other implement to cause noise and garner attention of allies, that lasts a minimum of 5 seconds.",Armor Training,,,,,,
Rallying Cry,"The player possesses the unrelenting bravery of Iron Will and is able to share their resistance to fear, and other mind altering effects. All allied players that can hear the Rallying Cry are also immune to fear, and resistant to mind altering based effects, any effects in play at the time the Rallying Cry is made are lifted or subside.",Warrior,5,,,,,Iron Will, ,,,,,
Brutal Rage,"hrough sheer will or years of training the warrior has trained their mind to briefly ignore its physical limitations. The player becomes rage incarnate and may take 5 hits from any weapon regardless of their current Armor Points or injuries after Brutal Rage is invoked. The Warrior may continue to fight in this way until all hits are expended or 60 seconds have passed, at which point they die, regardless of damage incurred. ",Warrior,5,,,"May only be used once per combat, up to a maximum of 3 times per adventure day.","Role play, and must include a declaration by the player that they are entering their Brutal Rage.",,1,,,Per Combat (3x/day),,
Blood Oath,"The character has been wronged in the past and holds enmity against a certain creature (typically a specific type of Monster) and swears a Blood Oath against them, usually one that marauds their homeland or done them some great injustice. Typical enemies include giants, orcs, lizard men, trolls, ect. The player gains double damage versus their declared mortal enemies.",Warrior,5,,,"Role play, a character that has declared a Blood Oath will actively seek out their enemy in combat in preference to all other foes, unless someone else presents a much greater danger. It is difficult for them to hide their hatred and it is only with great difficulty that they can encounter creatures that they have sworn a Blood Oath against without attacking them.",A scroll of the Blood Oath created by the player that declares their mortal enemy.,, ,,,,,
Sapper Constructs,"The player already capable of impromptu repair is now trained in the art of combat engineering, having shown an aptitude to repair and build under combat conditions, the player amasses a kit of tools that allows them to half the time of repairs and gives them the ability to create simple offensive and defensive structures in the field. Structures appear as quickly as they can be brought to the field and may include the following:

Barricades: The player can construct up to 2 barricades + 1 for every Tier passed 6. Barricades may be up to 5’ feet wide and up to 2’ feet deep. They act as shields in reference to being destroyed and have 2 structural damage points at Tier 6, and +1 structural damage point for each Tier after.  

Trench: The trench is a 5x10 foot area that players passing through must go on their knees. 

Watchpost: The Player can construct up to 2 at a time watch posts that a single player can stand on. The watchpost is a single “fenced in” 5x5 block raised from the ground no more than 3 feet with only a single “entrance point”, the location of which is denoted by a lack of fence on the 5x5 block. Players on the watchpost cannot be engaged in melee combat unless from this entrance point. If a player falls from the watchpost by going off a point that is not the entryway or if the watchpost is destroyed, they are rendered unconscious. Watchposts act as shields in reference to being destroyed.

Battering Ram: The warrior may create a battering ram that can destroy normal doors and gates. A battering ram will do 1 structural point of damage per person operating it. ",Warrior,5,,,,"Barricades may be improvised with a pile of relatively safe brush or debris scavenged from surroundings, or prefabricated and put in place, alternatively the area may be marked with a rope, it must have a note attached that clearly marks it as a BARRICADE, and its structural points along with the makers mark and Tier.

Trench: Represented with an outline of field paint, foam, or black fabric.

Watchtower: A maximum of a 5x5 area roped off as a structure, with at least one clearly marked entrance.

Battering Ram: Battering rams can be made in the field, but should be made LARP safe (no sharp protrusions, or splintered ends), and must be at least 2’ long per person using the battering ram.",Jury Rig,,,,,,
Elementalist's Bane,"The Warrior may now select a single element (Fire, Ice, Lightning, Necrotic) to specifically be resistant towards, taking only half damage from that source.  ",Warrior,6,,,,A sigil of the chosen element somewhere clearly denoted on the warrior.,Read/Write Arcana,,,,,,
Tactician,"Once per event, the player can decide to re-roll a land search action, or any other encounter table roll. They may then choose which dice result they wish to use. This can be utilized for the NPC type, enemy NPC amount, or other NPC disposition.  ",Warrior,6,,,,,, ,,,,,
Plant The Banner,"Before a battle begins the warrior can place their standard as a rallying point for their fellow battlemates. Players within 30 ft of the banner are immune to fear or other mind altering effects as long as the banner stands. Additionally, mortalled players who are able to crawl back and touch the banner may return to combat with a single Hit Point, but limbs are not healed or armor fixed. Further healing can bring them back to full strength.",Warrior,6,,,,"Roleplay and placing a physical banner with a distinct player’s or faction’s emblem in the ground, or holding it. The spot where the banner is to be placed may be pre-set.",Rallying Cry,,,,,,
Warrior Stance,"A warrior may choose a specific weapon that they excel in, and a specific form they may take on the field of battle to deal an additional point of damage while firmly in that form. The form must be custom to the warrior, but can share similarities with traditional fighting stances or other fictional portrayals. ",Warrior,6,,,"The Warrior can only take the stance once per day, and may only wield the specific weapons and armor their stance allows.","A clear declaration of the stance they are taking, and a difference in form from their typical fighting style.",,,,,,,
Ironclad Shield,"The warrior’s shield is made more resilient by careful reinforcement, and the experience of the warrior has taught them how to deflect devastating blows more effectively. Negates 1 instance of any shield breaking effect. . One additional shield breaking effect can be negated for every two tiers beyond 6.",Warrior,6,,,"Only works for the warrior with the skill. To restore break resistant effects, shield repairs must be performed","Silver ribbon tied to shield at minimum, but, modifications to the shield such as representations of metal bands, reinforcement, reskinning the shield, etc are highly encouraged",Shield Repair,,,,,,
Arcane Destruction,"A warrior, with an imbued weapon of some type, can now deal damage to a magical construct, affect, or item. This may include wards, sanctified locations, and magical items. The hit points of the magical construct is equal to the casters tier. All arcane structures/items explode when destroyed, pushing players back 10 feet away from the structure/item and potentially destroying the weapon used or injuring those around the blast. (at organizer discretion).",Warrior,7,,,Weapon must be imbued with some effect,,Mighty Blow,,,,,,
Bloodlust,"After completing a “Coup de Grâce” style finishing move, all wounds on the warrior are temporarily healed to full. Does not repair armor, restore hardiness, or reactivate floating hits. The effect ends after combat and the Warrior collapses and is considered Mortally Wounded.",Warrior,7,,,"After each “Coup De Gras” style kill, the warrior approaches closer to a frenzied state. After an amount equal to half their tier (rounded down), they no longer can distinguish friend from foe until they are slain and are considered frenzied.","A finishing move that is about 2-3 seconds, along with a battle roar or other similar RP that lasts an additional 2-3 seconds. ",Brutal Rage,,,,,,
Feared Field General,"The Warrior’s prowess on the battlefield is now so known, that enemies often turn to flee before combat begins. Once per event, the Warrior may now inflict fear upon entire NPC groups to force them to turn and run the opposite direction for 5 seconds, or to wither and not be able to engage in combat. ",Warrior,7,,,"NPCs must be sentient, Leader of NPCs must be of a lower tier.","A mighty shout, horn blast, or other signifier, followed by a proclamation including the name of the specific target or NPC group, that contains the word “fear”, and the name of the Warrior invoking the ability",Intimidating Presence,,,,,,
Beast of the Battlefield,"The Warrior may now take all damage in a hit pool fashion. All damage is dealt to a base of 6 Hit Points, with additional hit points added for their lowest AP legal hit location or maximum Hardiness Points, as well as typical means of adding floating hits (arcane armor, head/eye protection, etc.) The warrior no longer loses limbs during combat, and magic is dealt directly to their hit pool.",Warrior,7,,,,A sigil of the chosen beast somewhere clearly denoted on the warrior.,Hardiness 2 OR Advanced Armor Training,,,,,,
Siege Commander,"Any fortifications/constructions fielded by the warriors party, including those built with Sapper’s Toolkit, put into play by organizers, and/or siege engines, now have twice the amount of HP, and take half the amount of time to construct.",Warrior,7,,,,The warriors seal/name placed onto the fortifications/construction,Sapper’s Toolkit,,,,,,



